player_name,rating_1.0_data,weapon_data,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,rating_1.0_online_Career,rating_1.0_lan_Career,rating_1.0_major_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5,clutches_1on1_ratio
anonim_pro,-,-,0.6269045954396311,0.639894414341293,0.6785118856009704,0.5854435716773224,0.5975244896224335,0.5881531430020629,0.2456990441500043,0.4108334188560959,0.8004676727977657,0.4033757822417226,0.5899434563037833,0.118319426932507,0.1074336568081891,0.2646829565015124,0.380714150979432,0.5171455602801059,0.5001309950224266,0.2605010650319662,0.3805249233228779,0.1792557890462743,0.1382930024218746,0.3041453235114867,0.49821523034723,0.7077447146031746,0.3960898403148923,0.2240664319254279,0.2788654816119735,0.2298946537108685,0.1899935167270078,0.175379701543405,0.0513312506373627,0.1877387420490421,-5.77062735058571e-05,0.0649670083116855,0.2504008181343621,0.1736539013731253,0.0302332179782601,0.6580012367027899,0.5483404662025182,0.2033087874526813,0.343076922837823,0.3137148393289667,0.3834760354884161,0.0,0.2119782525908657,0.1874526040965577,0.1396119724288673,0.0740875419368467,0.0,0.0,0.5823083739976451
anonim_pro,-,-,0.6393403783987759,0.6734013007748885,0.7148677074715324,0.6025481804331213,0.5744244598639374,0.5935910125103138,0.2380121071687171,0.4426810670667798,0.8201321957392216,0.3937301930663447,0.5976148137423134,0.1496588170709534,0.1168908406095808,0.2758750674166801,0.3516402551019112,0.5228409809954554,0.4960794532463832,0.2403834324376086,0.3952973172884485,0.1779241736069123,0.1543640937618298,0.322466611205536,0.4824607085532791,0.716056699617766,0.3717763963074804,0.2603820634717649,0.266790695318453,0.2184599714581734,0.2301528594278384,0.1502080620832301,0.0703512927395032,0.1554579082103873,0.0006839381596633,0.054723388361596,0.2387850710558451,0.1908410502120969,0.0369086703570063,0.6671310260684532,0.5254472936293455,0.1704542505062258,0.3118535477361722,0.2946994159173493,0.42826056761207,0.0,0.2158210459465727,0.1971266391333348,0.1409844894643091,0.0978208314674247,0.0,0.0,0.7418448259969384
anonim_pro,-,-,0.6676051714647135,0.6469516161011749,0.6853236175854495,0.5869155381184147,0.5588720337928721,0.6310166398272459,0.2408316349092949,0.4269734112974233,0.7921018670392792,0.391311984187668,0.572803430393702,0.1476526043318677,0.093751252023855,0.2694142678700231,0.3804751960860718,0.488866514427329,0.4860609902473595,0.2704601836775072,0.3984125732352014,0.1936917423619512,0.1557954469483577,0.3348136627388627,0.4828298251853649,0.7186037615573376,0.3804777178337459,0.2529761125475622,0.2414861950690376,0.2274312355466358,0.1953745803470353,0.1750393477203108,0.0921094257251512,0.1816142180947151,0.0075286349039957,0.0841872096100534,0.2542226771318036,0.2075653503060727,0.0473575811293214,0.6864552965232771,0.5390081447851466,0.1657302773040776,0.3257993221120874,0.327687596210962,0.4216667388980765,0.0,0.1747912559478373,0.1805664624570244,0.1741863192268545,0.0550026873741599,0.0,0.0,0.8206044558158179
anonim_pro,-,-,0.642417515851189,0.6342987086456012,0.7275927482013441,0.6022905684967136,0.5602563486023271,0.6013498347427634,0.2478542483832281,0.4054457146753571,0.7944641546714595,0.399810149336453,0.5969086257504791,0.1452853543189683,0.1022056486433511,0.2640499138649735,0.361701857821374,0.4927291263647191,0.5158303513090636,0.2729710605260944,0.4076220171404497,0.1779142349603858,0.1693626194469449,0.3344004460229124,0.4771837924281639,0.7294732166265588,0.3974148377735479,0.251108346042842,0.2600478884571862,0.2194356425150672,0.2311122212086302,0.1646498278928176,0.0805580764900558,0.1681994352650962,0.0254457428602565,0.0547865774424726,0.2688869639708338,0.1835744810399286,0.0270234874206938,0.6706849301445976,0.5105392025672459,0.1782472576240022,0.3133833420491067,0.2959729188607948,0.4188028918944348,0.0,0.1994812696791057,0.2092565376955378,0.1633404700068768,0.0811179514414275,0.0,0.0,0.8782732517876244
anonim_pro,-,-,0.6300079863820949,0.6617468178304384,0.6845840526971367,0.5964544954228859,0.5760979366691682,0.590515051335232,0.2205105378615312,0.430242838004402,0.7880584977317582,0.3926405532801303,0.596678574792297,0.1398044147977953,0.1135915853730777,0.2350358782830358,0.3897050435930829,0.4983512370547964,0.512939066823642,0.2449508501006573,0.4105851104541703,0.1989136153286486,0.1744843833232369,0.3201567205064178,0.486502317305472,0.709154776036852,0.3707245526757967,0.2297280788946747,0.2410516755232429,0.2487684202003239,0.211760890341041,0.1865773804886776,0.0864713259369928,0.1719085856074503,0.0228456856754058,0.0786848835020728,0.2316639882128895,0.1903299528276834,0.0398514170748542,0.6723735884445824,0.5299860697212144,0.1656235079928701,0.3416738089333452,0.3273525363609451,0.3931192815433158,0.0,0.1866785370246317,0.2091194899839447,0.1501968438825728,0.0905466395552038,0.0,0.0,0.966854108134768
anonim_pro,-,-,0.6519018169167968,0.6525014264233627,0.7220928616303665,0.5737684327960721,0.5825008246885506,0.6234570958910535,0.2262035186593128,0.4198393108279036,0.8092275607693199,0.3955435224628952,0.5739049250903178,0.1447040844988535,0.1135082940258887,0.2502525519008252,0.3592925041240918,0.508523035486502,0.4988377204385468,0.2626535828262152,0.3998250903688936,0.1856609606231137,0.1541088310959661,0.3189932141531441,0.4975752222235546,0.7363590087371926,0.3846402329585501,0.2473059148703231,0.2573798654323344,0.2273754344512879,0.1939063980590992,0.1413846560226154,0.0649499836525529,0.1786723400404585,0.0149944537979941,0.0779339384596958,0.2726189031909337,0.203123152314875,0.0288529964559883,0.6671198385509177,0.5201841015297788,0.1991605035906223,0.3215584209731254,0.3324821849339083,0.4188745216000685,0.0,0.1860085831500211,0.1606533813783771,0.1417059798979022,0.0725011428010544,0.0,0.0,0.8253639229160757
anonim_pro,-,-,0.6494178040991984,0.6672641735433303,0.6989211423270718,0.5802242070983293,0.5554499088791849,0.6135268468830464,0.2668982937840642,0.4478546031814504,0.7994922669001394,0.3652819733140005,0.5741816927098329,0.1432263276181312,0.1215579679906407,0.2313305679833188,0.3910275346837031,0.4886431186380178,0.4878354555701722,0.2389343035470628,0.4061436229724694,0.1813397649464682,0.1532885062561965,0.3120926937932883,0.4878804855835564,0.7315971556416353,0.408211908999901,0.2301661839746917,0.2643124113819713,0.2555511213023389,0.2139761787728486,0.1630106812920246,0.0596086155950945,0.1713434102896603,-0.0060833243541228,0.0551494955513642,0.2515723681872109,0.1612963129452988,0.0532050670576777,0.654658880403614,0.5331835809349342,0.1799324789960341,0.3309247106657459,0.326782076734279,0.3943032555525806,0.0,0.1874874366876427,0.1806129398549139,0.1472662624861897,0.0947639449509124,0.0,0.0,0.986740177085172
anonim_pro,-,-,0.6408830207264625,0.650404379509917,0.7068713741347599,0.5663777994357274,0.5943270469379054,0.6263904977044233,0.2405608783068365,0.4280054468135301,0.777305567884015,0.3925108497763502,0.5697212402730402,0.109503900468039,0.1041646869428869,0.2702005325246673,0.3963393926914684,0.5201887705495519,0.5145624094106296,0.2507015990815796,0.4074050110904431,0.1764614337470035,0.1680054950449722,0.3349084775954066,0.4975293332124851,0.7163710848551932,0.3867973561666954,0.2612897709340345,0.2539396925273733,0.2123013096343129,0.1885397645976174,0.1388213019153417,0.071415067837492,0.1933437541559854,-0.0056752944210068,0.0576767759358,0.2294111187176812,0.1955623487722824,0.0656431107788386,0.6630172029603908,0.5102452208003558,0.1653272128574219,0.3178331339824121,0.3071278300731561,0.4151943323058237,0.0,0.2042591582734095,0.1762065184502774,0.131109366138839,0.0603988752277173,0.0,0.0,0.6723179661565052
anonim_pro,-,-,0.6673964820433318,0.649530179235646,0.692904495072454,0.5864089784946196,0.5609959338391444,0.5862738852051075,0.2354545220766314,0.4280242811404713,0.821881043063663,0.3716083247895226,0.5733995680502924,0.1357498979019375,0.1127088669245893,0.257806567245426,0.3756394777041182,0.4768098578340747,0.4920439697678666,0.234066220751581,0.4223222856824498,0.2113772292817691,0.1714100261267911,0.3163642793647572,0.4801755084831386,0.7130482046782193,0.4090363671240906,0.2247300355107377,0.2771338741793315,0.2550678292916564,0.2170600494436472,0.1544825142456599,0.0824014407521524,0.1464656995134947,0.024177622510368,0.064555412385059,0.2513807577824108,0.1849082964179136,0.0515344220573536,0.6945487408753362,0.5392981023010113,0.1803800422842794,0.3476585941431674,0.3340188566201276,0.4142393882483327,0.0,0.1873309614599281,0.171041072641272,0.1672883451494708,0.0597695136698902,0.0,0.0,0.6827721538477306
anonim_pro,-,-,0.6368785338354301,0.639103901573042,0.6916071223581841,0.5677450197370737,0.5801830455588254,0.6070551083917148,0.2393542642853118,0.446750311734121,0.8170015911484394,0.3865288944199576,0.558642793924195,0.116172160395607,0.1082328336452603,0.2790208385952711,0.3815688179143245,0.480440062484301,0.4844160039129826,0.2789807390940625,0.4096630576118246,0.1821363493590439,0.1378432016556852,0.3477022108868207,0.4581919634251012,0.7212595491920981,0.3912038254017322,0.2310925567405749,0.2795887407084808,0.2340707828662924,0.183528799917809,0.1847978778561099,0.073158949983558,0.190901823520445,-0.0170334277792659,0.0874511614995686,0.2368128481341757,0.1699061043126493,0.064234835047212,0.6831089579981618,0.5516236220987017,0.1763800630542123,0.3183299583499503,0.3121254250355283,0.421096143490386,0.0,0.2119424264206648,0.182220199777269,0.1476270254302883,0.0932166419148068,0.0,0.0,0.9374218034455546
