player_name,rating_1.0_data,weapon_data,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,rating_1.0_online_Career,rating_1.0_lan_Career,rating_1.0_major_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
anonim_pro,-,-,0.6232022284206122,0.6518917775767149,0.6844808562687816,0.5793891735006275,0.6002308924923292,0.5952752943136653,0.2477838038682165,0.4479270701501215,0.7972337905337618,0.38400769302043336,0.5963277607459526,0.13646980810066547,0.08358761887224159,0.2308654030283318,0.37850097312153796,0.51806936917133,0.4898012067177344,0.25214946424153717,0.4184318204997123,0.21232968419911444,0.14275341424492366,0.3204708392734464,0.45864275344020583,0.7383902372025943,0.3862354535779497,0.22452815741051924,0.23854644426331528,0.24441693338481815,0.2013301784996536,0.18501704294022392,0.06710401329344175,0.18899587533695542,-0.010669843205580853,0.060984740368213365,0.26323671740451204,0.1583496770976709,0.026465271428810576,0.689946195355464,0.5146311612109052,0.15811701911838683,0.3100518473886855,0.31356110782415025,0.3907224881448063,0.0,0.18900134511177166,0.20668619626658424,0.1534014798253077,0.0673550789648577,0.0,0.0
anonim_pro,-,-,0.6276329666509313,0.6689038727205513,0.7166762729781699,0.5998684390188195,0.5714002858713958,0.6016210644383898,0.26750307444798926,0.41192144925410834,0.8125916314447403,0.3869893487889929,0.5829488731257697,0.10682701175540514,0.09785903555449889,0.26188997304854833,0.39280318242201656,0.4751551736451327,0.47669847171448254,0.277625120024225,0.40913529120989095,0.16945447860234103,0.15142526571785264,0.30469074072424046,0.47437910500768876,0.7096704335807249,0.37309178419738825,0.2459423112226522,0.2728606792665518,0.22897080622816834,0.21398412047569854,0.16982028537913912,0.047488186483464215,0.15841880825030355,0.027724991353132503,0.07832582599140027,0.2407518919632934,0.1886839352792015,0.037064157617833306,0.683209154957592,0.5531821746037887,0.1667941874361832,0.3100912865685578,0.2939615033886398,0.40738502694242473,0.0,0.20461265701616554,0.20737986234170436,0.13597947288797235,0.08348629555765288,0.0,0.0
anonim_pro,-,-,0.6617213701388431,0.664633082449484,0.7230738901289253,0.5720907798686141,0.567257105712509,0.6347759939388427,0.2202098476101844,0.42762975643586876,0.79999010064485,0.3562805419766986,0.5969278147747443,0.12577511503430297,0.08462069597377704,0.26149524340141533,0.37467100192951813,0.4821737438530659,0.5071427002917178,0.2563183506890462,0.37898069828985853,0.20043942887740407,0.12983382818742267,0.3469505855829384,0.483872633613989,0.7113916173406326,0.38618724257834747,0.26396962152304404,0.2708580348324067,0.252760872698075,0.2062719874822309,0.1408718342878058,0.08135470329969884,0.15540519099456584,0.007740450374030469,0.04698650088287032,0.2522772784370533,0.1935700030862641,0.06496218491997682,0.688842948639317,0.5439077027621532,0.18259748188102942,0.3112528101708431,0.2887178766280276,0.39336859350323644,0.0,0.1875645709260989,0.16701424711993615,0.16761716859209425,0.09324013179619764,0.0,0.0
anonim_pro,-,-,0.6408830207264625,0.650404379509917,0.7068713741347599,0.5663777994357274,0.5943270469379054,0.6263904977044233,0.2405608783068365,0.42800544681353014,0.777305567884015,0.39251084977635026,0.5697212402730402,0.10950390046803908,0.10416468694288698,0.27020053252466736,0.3963393926914684,0.5201887705495519,0.5145624094106296,0.25070159908157963,0.40740501109044314,0.17646143374700354,0.1680054950449722,0.3349084775954066,0.4975293332124851,0.7163710848551932,0.3867973561666954,0.2612897709340345,0.2539396925273733,0.21230130963431298,0.1885397645976174,0.1388213019153417,0.07141506783749203,0.19334375415598545,-0.0056752944210068145,0.05767677593580006,0.22941111871768127,0.1955623487722824,0.06564311077883868,0.6630172029603908,0.5102452208003558,0.16532721285742194,0.3178331339824121,0.30712783007315614,0.41519433230582375,0.0,0.2042591582734095,0.1762065184502774,0.13110936613883903,0.0603988752277173,0.0,0.0
anonim_pro,-,-,0.6268637956498857,0.6625203799549026,0.6840103206044724,0.5716379540873727,0.6005992712591338,0.622572145063314,0.22949500186932772,0.41058017936140906,0.8135109376379355,0.39098213983416186,0.5897947944128024,0.1430222362213161,0.07846603353339293,0.27793976921406127,0.38752985288479846,0.4879275037307542,0.5009741176908,0.2525154924663293,0.39999883377163753,0.18300008144554522,0.16074265686543163,0.3494249956428523,0.46680746201069145,0.7331156073776893,0.4043606139084941,0.2628541553734835,0.27876962425954455,0.22668987540598162,0.21576098383733625,0.16259554126090134,0.049091588879223845,0.16269891072013112,0.03011177786806292,0.06818063820102933,0.26868680593112193,0.18590600931143053,0.05439623980557902,0.6546861088839667,0.5314286554724921,0.20039954471255467,0.3256802612388253,0.3321945747543146,0.4000314337429281,0.0,0.204036574528367,0.1912468016969155,0.16902795723187644,0.05550671396623723,0.0,0.0
anonim_pro,-,-,0.6692461876410255,0.6544304098109819,0.7011917890831221,0.5869876701208067,0.5717221314394154,0.6256457523948944,0.25762412686111313,0.45403047886851966,0.7838944598449588,0.3940901942593989,0.5974434793535743,0.12512927406145824,0.08851071537395581,0.2563829269687926,0.35529763294221034,0.5220665029413737,0.5104908015036982,0.2720118938435914,0.38062572908934517,0.17740702504478245,0.16086735346615744,0.3163568650979737,0.46725490933502145,0.6982637137644895,0.40367159729462765,0.2535066269343184,0.24370702265843272,0.22197882099388366,0.1904790587687891,0.16857690974505996,0.07778755360823197,0.17981807881361841,0.01885949234530373,0.07176269672301393,0.2633081806941686,0.18854343295490827,0.05521259064417498,0.6709167477853979,0.5569802998461681,0.1598972485983697,0.344489509314275,0.30115497136871605,0.4119322390392557,0.0,0.17330296083826202,0.16988454794658814,0.17500276615998384,0.07863912598824921,0.0,0.0
anonim_pro,-,-,0.6277910415169227,0.6557456017530773,0.7156797499655313,0.5835535639682006,0.5944438993085316,0.6031336311192402,0.23065968783874918,0.4385699816723291,0.8152541256786007,0.4031421196326888,0.564938506708881,0.13965920442309349,0.07883470570497447,0.27245781849725687,0.39039381047876487,0.49623368618819724,0.489477058952551,0.23911107197218587,0.37854103771541037,0.2023728926808079,0.15069827408355935,0.3053133501439806,0.49849864837148994,0.7266023164331266,0.4020340430157314,0.25751484053670454,0.2618906192057872,0.23836954348342304,0.2228758115727926,0.1420951344722618,0.05519836630528992,0.14463920275189684,-0.015452381597908089,0.06428828754320005,0.23086276202458542,0.1784336843256706,0.04858325766098793,0.6529102555563124,0.5250084317315267,0.1867689239024062,0.3424125311872649,0.32571589460139605,0.419621744003907,0.0,0.19445558243486638,0.19370038483801624,0.17808155720485994,0.09418436050388265,0.0,0.0
anonim_pro,-,-,0.6507815101592896,0.6564349252744003,0.7245861983542287,0.5790321008360667,0.5652892336642943,0.5962526029967821,0.2613259425073695,0.4379689421266713,0.8059751995389268,0.36256024296204764,0.5771512869556383,0.1325406856275984,0.09883126955574896,0.26271140620895117,0.3546960095268391,0.5058802176475167,0.5170077416615516,0.27860105647435157,0.3837371504501143,0.1910298921734752,0.13512065751941882,0.3224177805592707,0.46920984113770564,0.7127249071559845,0.3839090120017664,0.2638579333869086,0.2525171587056467,0.21396345492533259,0.22357371601769305,0.1431243229622521,0.07777442458948675,0.15995191629363884,0.00515057725007281,0.08346628460431028,0.2682040520633734,0.19892931174490877,0.06396040874058019,0.6612728289894584,0.5358887750218498,0.15938412418851278,0.3453872192034438,0.33141654315023866,0.4262782831665996,0.0,0.21191163906444177,0.16574961514056236,0.17495325337702064,0.05993880750490349,0.0,0.0
anonim_pro,-,-,0.6669415800850017,0.6441008216206844,0.705861945671044,0.6088541185594164,0.5837136732745664,0.6229085791609767,0.22303267210602118,0.43988838372441147,0.8042017334744831,0.38894106898286124,0.6001269417466237,0.12598246777333166,0.10706888945081101,0.2375395381054784,0.39921777024874716,0.5149138554765373,0.508076740991417,0.2740285409156073,0.3762181411208573,0.21934185983395788,0.14067158120384657,0.33229743045929033,0.4764382452136428,0.7111187247405361,0.3987823156349326,0.2570404440610581,0.2559434322102668,0.2578721363448717,0.22157302465902629,0.1396428155186356,0.057479153079759385,0.17079015151662644,0.009343410654544894,0.047320166202365205,0.26958193741189906,0.17540347628802572,0.02517800421711131,0.6893733499665047,0.5294384213132577,0.18497669153634466,0.31766872629631576,0.323821607719633,0.4061325100961451,0.0,0.20158516343374677,0.17089821846996991,0.1327878011163953,0.08137894659009404,0.0,0.0
anonim_pro,-,-,0.6320753510232506,0.6714214772868163,0.7273671136139477,0.5838277649126653,0.6010915878965439,0.609211507469768,0.23308462858745882,0.450080737479052,0.7849670375778514,0.39653325582814053,0.5681090809894387,0.11637548454034047,0.11097139481766426,0.27485819740906503,0.37355243916001357,0.5143738194255671,0.4851393682869132,0.25401945460708975,0.39995007829236723,0.171729697084926,0.14490588863614695,0.3412763113802571,0.48664692911823804,0.7186083037089191,0.40536417880165787,0.22244627097349665,0.24528236716496174,0.22944399011793715,0.213780855495093,0.16160440366547882,0.08326374756998414,0.14428737841318737,0.028803344300254632,0.07849593084953432,0.2489231938704968,0.19961444508004977,0.03081116030890174,0.6549160812870681,0.539057006881609,0.1811702965004376,0.3561807732313581,0.31963918417000214,0.42714552764587094,0.0,0.1694593686506813,0.18912072966984297,0.1472630988424414,0.07858974152577058,0.0,0.0
